"","Best_fitness","Worst_fitness","Avg_fitness","fitness_std"
"1",7.99196002771002,7.08878258416143,7.46037756576075,0.200025715049723
"2",7.99196002771002,7.08878258416143,7.52995308764902,0.200033837279088
"3",7.99196002771002,7.08878258416143,7.57093573079493,0.220370020976935
"4",7.99196002771002,7.08878258416143,7.60747773652774,0.222054371033094
"5",7.99196002771002,7.08878258416143,7.62964640968491,0.240501988955526
"6",7.99196002771002,7.25276515968124,7.71800233813829,0.196882973120543
"7",7.99196002771002,7.31014979220525,7.7607147245309,0.183661431886499
"8",8.07575004587734,7.4295835278917,7.8001126122256,0.162766147052687
"9",8.07575004587734,7.36905240789723,7.8503039205679,0.153070939541754
"10",8.07575004587734,7.55604611636737,7.89566545296092,0.146080418844131
"11",8.16386298071919,7.55604611636737,7.88586525253639,0.181265913156279
"12",8.25696821326115,7.62227991566581,7.92347785245092,0.181674971444241
"13",8.25696821326115,7.69075434765691,7.95750614168806,0.177719403346745
"14",8.25696821326115,7.69075434765691,7.98415903254277,0.17499556543362
"15",8.25696821326115,7.4918676988093,8.02360827494845,0.184993774877048
"16",8.35592749214434,7.4918676988093,8.07569336322185,0.17117256911111
"17",8.46188251967933,7.4918676988093,8.1133630194182,0.199065087323093
"18",8.70174308846789,7.4918676988093,8.13535543851192,0.233457491003011
"19",8.70174308846789,7.69075434765691,8.19428060325129,0.213174651937759
"20",8.70174308846789,7.83532057540978,8.26328874362842,0.188513712780734
"21",8.70174308846789,7.91196069151325,8.31745549772888,0.192050292325279
"22",8.70174308846789,7.83532057540978,8.33568614372981,0.190641294697612
"23",8.70174308846789,8.07575004587734,8.4040999380024,0.174413324224538
"24",8.70174308846789,7.99196002771002,8.44574274440126,0.206654114336592
"25",8.70174308846789,7.91196069151325,8.50178174078476,0.223103272333561
"26",8.70174308846789,7.91196069151325,8.54432330810211,0.248166722494919
"27",8.8413734483303,7.91196069151325,8.57358643501078,0.200485646923237
"28",8.8413734483303,7.99196002771002,8.57489165715728,0.196266232439234
"29",8.8413734483303,7.99196002771002,8.61040835264183,0.191520978775841
"30",8.8413734483303,7.99196002771002,8.60204153340595,0.203652674766146
"31",8.8413734483303,7.99196002771002,8.65721812134104,0.169786944256766
"32",8.8413734483303,8.25696821326115,8.69605895539781,0.154758267851196
"33",9.00112920101795,8.25696821326115,8.73117527234452,0.169299882187981
"34",9.00112920101795,8.25696821326115,8.77050628364181,0.202325622906398
"35",9.00112920101795,8.35592749214434,8.81561902304134,0.174472110438297
"36",9.00112920101795,8.57640162935479,8.87462130870261,0.154234800423662
