"","Best_fitness","Worst_fitness","Avg_fitness","fitness_std"
"1",7.69075434765691,7.08878258416143,7.4707775920144,0.153296457641842
"2",7.76168415220109,7.1967998997335,7.5278535478056,0.143736515651818
"3",7.83532057540978,7.03657883560371,7.59669222944223,0.17094124763779
"4",7.83532057540978,7.25276515968124,7.65801584393522,0.150792349983612
"5",7.91196069151325,7.36905240789723,7.71570814129727,0.112482623028239
"6",7.91196069151325,7.4295835278917,7.73403005555928,0.12899941686664
"7",7.91196069151325,7.36905240789723,7.71325399583253,0.166869457910449
"8",8.07575004587734,7.31014979220525,7.75586042887238,0.200238701677317
"9",8.07575004587734,7.31014979220525,7.77744777406168,0.191091563601368
"10",8.07575004587734,7.31014979220525,7.82608954383827,0.217438584628589
"11",8.07575004587734,7.31014979220525,7.89204538817412,0.187353474517595
"12",8.07575004587734,7.69075434765691,7.89933133845366,0.155002001824478
"13",8.16386298071919,7.69075434765691,7.94012984205657,0.162893174239602
"14",8.16386298071919,7.76168415220109,7.96934596679301,0.12744748153347
"15",8.16386298071919,7.76168415220109,7.9846476447623,0.139582815269408
"16",8.25696821326115,7.76168415220109,8.04426129556985,0.148649579296284
"17",8.25696821326115,7.76168415220109,8.06486466246789,0.147418317562964
"18",8.25696821326115,7.83532057540978,8.08613687920124,0.150975135201707
"19",8.25696821326115,7.83532057540978,8.12506346318349,0.152461842832545
"20",8.25696821326115,7.62227991566581,8.16834600051178,0.146767113302089
"21",8.35592749214434,7.83532057540978,8.18860239833029,0.12217584219033
"22",8.35592749214434,8.07575004587734,8.2270273451362,0.0744689230152251
"23",8.35592749214434,7.91196069151325,8.23696945917964,0.102762743786889
"24",8.35592749214434,8.07575004587734,8.26366972203062,0.0884146995436375
"25",8.35592749214434,7.99196002771002,8.28186434704281,0.104406461685825
"26",8.46188251967933,7.99196002771002,8.31412260754073,0.0961084079638499
"27",8.46188251967933,8.07575004587734,8.30478542094752,0.120434479336527
"28",8.46188251967933,8.07575004587734,8.30707977949099,0.12179198576138
"29",8.46188251967933,8.07575004587734,8.31176601250402,0.150401391340576
"30",8.57640162935479,8.07575004587734,8.35780129369333,0.140042103927499
"31",8.57640162935479,8.07575004587734,8.37171278340876,0.142316341974823
"32",8.57640162935479,8.07575004587734,8.40317601155414,0.131457810876192
"33",8.57640162935479,7.99196002771002,8.40994528653127,0.128249425061025
"34",8.57640162935479,7.99196002771002,8.44459651814113,0.142228461841565
"35",8.57640162935479,8.25696821326115,8.47557338632166,0.105754006459388
"36",8.57640162935479,8.25696821326115,8.48317314177805,0.108152719565807
"37",8.57640162935479,8.25696821326115,8.51765943161391,0.0991586055567304
"38",8.57640162935479,8.25696821326115,8.52406640393633,0.0800547892982218
"39",8.57640162935479,8.35592749214434,8.54624382598091,0.0605293904023425
"40",8.70174308846789,8.35592749214434,8.52924117771715,0.0811586693871811
"41",8.70174308846789,8.35592749214434,8.53754709127364,0.0907859019552593
"42",8.70174308846789,8.35592749214434,8.54033245703171,0.0938752857743322
"43",8.70174308846789,8.35592749214434,8.57707316225613,0.0950250321661905
"44",8.70174308846789,8.35592749214434,8.59292373762329,0.0925520707053085
"45",8.70174308846789,8.46188251967933,8.61174999168498,0.0908168532773437
"46",8.70174308846789,8.46188251967933,8.61271197830165,0.103911807654794
"47",8.8413734483303,8.25696821326115,8.62714239450737,0.141039548673247
"48",8.8413734483303,8.35592749214434,8.66170455333939,0.123862205695983
"49",8.8413734483303,8.35592749214434,8.676230200396,0.12682381008046
"50",8.8413734483303,8.46188251967933,8.69282911648155,0.119470691566056
"51",8.8413734483303,8.46188251967933,8.71359680129908,0.12211494336172
"52",8.8413734483303,8.46188251967933,8.74001225210634,0.117268041646783
