"","Best_fitness","Worst_fitness","Avg_fitness","fitness_std"
"1",8.00863542587734,7.07505097046594,7.46827960143899,0.216173850029032
"2",8.00863542587734,7.07505097046594,7.49382717267514,0.224731727969746
"3",8.00863542587734,7.02166796416143,7.57419273845229,0.235504423926026
"4",8.18985359326115,7.1296852797335,7.64022647635198,0.257067660189
"5",8.28881287214434,7.1296852797335,7.69889267918297,0.299756884061772
"6",8.39476789967933,7.07505097046594,7.71499050329759,0.310330989438485
"7",8.28881287214434,7.02166796416143,7.77239731550327,0.299185298321015
"8",8.50928700935479,7.02166796416143,7.83959362196181,0.331175793098426
"9",8.63462846846789,7.30193778789723,7.93926437404211,0.312899821261359
"10",8.7742588283303,7.18565053968124,8.04659032163307,0.338965537790294
"11",8.93401458101795,7.18565053968124,8.1268806656017,0.37416663823928
"12",8.93401458101795,7.18565053968124,8.22807832727253,0.390509909199147
"13",8.93401458101795,7.18565053968124,8.2226216128602,0.411466495271933
"14",9.12527797034299,7.3624689078917,8.31672607410348,0.368088700337245
"15",8.93401458101795,7.4247530788093,8.39136167767329,0.329218866659317
"16",8.93401458101795,7.4247530788093,8.45654119484001,0.354965058778838
"17",9.12527797034299,7.3624689078917,8.49947529455991,0.36837374918314
"18",9.12527797034299,7.3624689078917,8.59878090406221,0.37331543876945
"19",9.12527797034299,7.76820595540978,8.64819356730651,0.333515501818011
"20",9.12527797034299,8.00863542587734,8.7664783663464,0.26838847922812
"21",9.37743988680151,8.18985359326115,8.87459184207864,0.256632871658798
"22",9.37743988680151,8.28881287214434,8.90747920706934,0.229144309230258
"23",9.37743988680151,8.09674836071919,8.98705982749893,0.240899185794074
"24",9.37743988680151,8.09674836071919,9.00803239053705,0.24367829378336
"25",9.37743988680151,8.39476789967933,9.11410214179634,0.256268512151888
"26",9.37743988680151,8.50928700935479,9.16822115821513,0.248790627899813
"27",9.37743988680151,8.50928700935479,9.19230505739756,0.245389149428998
"28",9.37743988680151,8.50928700935479,9.21487767655073,0.249305781973283
"29",9.37743988680151,8.50928700935479,9.19441945861434,0.258333100050106
"30",9.37743988680151,8.50928700935479,9.1954560841176,0.233467206282573
"31",9.37743988680151,8.63462846846789,9.21694696264325,0.226553486119392
"32",9.37743988680151,8.63462846846789,9.21723389465075,0.219500328974338
"33",9.37743988680151,8.63462846846789,9.23693386082922,0.212239987727233
"34",9.37743988680151,8.7742588283303,9.25204065494444,0.204300440204393
"35",9.37743988680151,8.7742588283303,9.25176791350089,0.203227845036406
"36",9.37743988680151,8.7742588283303,9.26274258536331,0.168341389538764
"37",9.37743988680151,8.7742588283303,9.27541519180407,0.156411356621224
"38",9.37743988680151,8.7742588283303,9.28480700511183,0.162754472509637
"39",9.37743988680151,8.7742588283303,9.29810976428533,0.151133530216342
"40",9.37743988680151,8.7742588283303,9.27946985787769,0.162448524203643
"41",9.37743988680151,6.91837430415365,8.51739920774627,1.00782916250108
"42",9.37743988680151,6.96946421560371,8.73346609274823,0.872591867948171
"43",9.37743988680151,7.07505097046594,8.76987241801985,0.790747925094599
"44",9.37743988680151,7.18565053968124,8.88097453679574,0.646461279800325
"45",9.37743988680151,7.1296852797335,8.97371907419195,0.621231375176119
"46",9.37743988680151,7.55516529566581,9.12806033855495,0.454568996999388
"47",9.37743988680151,7.76820595540978,9.19890035892245,0.37796376598695
"48",9.37743988680151,7.84484607151325,9.28447899391665,0.27664768337331
"49",9.37743988680151,8.00863542587734,9.22547373829392,0.331772789349216
"50",9.37743988680151,8.00863542587734,9.26963196145266,0.260013800725084
"51",9.37743988680151,8.00863542587734,9.28808540186246,0.252996036054178
"52",9.37743988680151,7.92484540771002,9.31056892482564,0.176028325804476
"53",9.37743988680151,8.00863542587734,9.29749508056247,0.178650517349258
"54",9.37743988680151,8.09674836071919,9.26533183071555,0.220138917645455
"55",9.37743988680151,8.93401458101795,9.30109664851337,0.126996771015844
"56",9.37743988680151,8.93401458101795,9.31561737822955,0.11661678679853
"57",9.37743988680151,8.93401458101795,9.31561737822955,0.11661678679853
"58",9.37743988680151,8.93401458101795,9.31874798266547,0.118489884592894
"59",9.37743988680151,8.93401458101795,9.32631284015922,0.113807608223774
