"","Best_fitness","Worst_fitness","Avg_fitness","fitness_std"
"1",7.99196002771002,7.08878258416143,7.47805183015744,0.204174814753536
"2",7.99196002771002,6.98548892415365,7.54671340422027,0.227211933441983
"3",7.99196002771002,7.1967998997335,7.61361413670032,0.212648952509384
"4",8.07575004587734,7.08878258416143,7.64951642715243,0.202615165750345
"5",8.07575004587734,7.31014979220525,7.73330545258602,0.176309213702083
"6",8.25696821326115,7.31014979220525,7.80355702561326,0.184863051156239
"7",8.25696821326115,7.55604611636737,7.85935942130664,0.149803383950668
"8",8.25696821326115,7.4918676988093,7.92909875357014,0.168520625832817
"9",8.35592749214434,7.55604611636737,7.99232409385843,0.169193870609166
"10",8.35592749214434,7.62227991566581,8.04246114125882,0.161420892883285
"11",8.46188251967933,7.69075434765691,8.09623078735457,0.175568016984065
"12",8.46188251967933,7.62227991566581,8.12415944335512,0.174514694079085
"13",8.46188251967933,7.62227991566581,8.14763100790826,0.160736593007799
"14",8.46188251967933,7.62227991566581,8.16507906285188,0.167429227248644
"15",8.46188251967933,7.83532057540978,8.21732149734683,0.150283446503484
"16",8.46188251967933,7.83532057540978,8.24774816993977,0.138957878099685
"17",8.70174308846789,7.83532057540978,8.27449685752404,0.198231132165685
"18",8.70174308846789,7.83532057540978,8.30099745052613,0.19164146822698
"19",8.8413734483303,7.76168415220109,8.38254985412194,0.216845387104858
"20",8.8413734483303,7.83532057540978,8.43400407979043,0.212039561221899
"21",8.8413734483303,7.83532057540978,8.50340805680615,0.214130753017004
"22",9.00112920101795,7.83532057540978,8.55638706345473,0.229228759986438
"23",9.00112920101795,8.07575004587734,8.60918953456722,0.220332993247495
"24",9.00112920101795,7.99196002771002,8.70921809967011,0.210533566605443
"25",9.00112920101795,8.07575004587734,8.74015560047729,0.180941612169563
"26",9.00112920101795,8.07575004587734,8.75783117842444,0.177374165450707
"27",9.00112920101795,8.16386298071919,8.75031666668673,0.199333656346136
"28",9.00112920101795,8.16386298071919,8.79162529259936,0.190894591822347
"29",9.00112920101795,8.25696821326115,8.85096829182056,0.18645419116536
"30",9.44455450680151,8.25696821326115,8.86947818383909,0.232169295007912
"31",9.44455450680151,8.35592749214434,8.91263244875367,0.222201125672931
